real_1,est_1,real_2,est_2,real_1∪2,est_1∪2,real_1∩2,est_1∩2,real_jaccard,est_jaccard,jaccard_error
4240000, 4236961, 4240000, 4241944, 8000000, 8013445, 480000, 480396, 0.06, 0.05994880112635572,0.08533145607379547
4240000, 4235069, 4240000, 4241672, 8000000, 8008884, 480000, 480786, 0.06, 0.060031680299076066,-0.05280049846011446
4240000, 4239028, 4240000, 4244319, 8000000, 8019754, 480000, 481004, 0.06, 0.05997742955266153,0.03761741223077403
4280000, 4276814, 4280000, 4284359, 8000000, 8015546, 560000, 561223, 0.07, 0.07001686278161308,-0.024089688018674723
4280000, 4278836, 4280000, 4282385, 8000000, 8008975, 560000, 560650, 0.07, 0.07000276434473085,-0.003949063901204879
4240000, 4238681, 4240000, 4240304, 8000000, 8007791, 480000, 477954, 0.06, 0.059686225831788224,0.5229569470196228
4280000, 4274724, 4280000, 4285848, 8000000, 8020487, 560000, 560296, 0.07, 0.06985815827561177,0.2026310348403337
4280000, 4279490, 4280000, 4281084, 8000000, 8019068, 560000, 561022, 0.07, 0.06996109859896459,0.0555734300506015
4280000, 4279251, 4280000, 4282640, 8000000, 8014267, 560000, 558762, 0.07, 0.06972092422369938,0.3986796804294637
4320000, 4314964, 4320000, 4321187, 8000000, 8005789, 640000, 639784, 0.08, 0.07991520436615605,0.10599454230493521
4320000, 4318724, 4320000, 4325187, 8000000, 8013764, 640000, 640726, 0.08, 0.07995323767662625,0.05845290421718774
4320000, 4319963, 4320000, 4322774, 8000000, 8016551, 640000, 643079, 0.08, 0.08021898468520952,-0.2737308565118994
4320000, 4320607, 4320000, 4323442, 8000000, 8015911, 640000, 642516, 0.08, 0.08015518183604214,-0.19397729505267816
4320000, 4315864, 4320000, 4321454, 8000000, 8009340, 640000, 639910, 0.08, 0.07989558910784168,0.13051361519789834
4360000, 4355648, 4360000, 4365454, 8000000, 8014952, 720000, 719280, 0.09, 0.0897423522242535,0.286275306384994
4360000, 4359473, 4360000, 4363354, 8000000, 8013399, 720000, 723161, 0.09, 0.09024403085779362,-0.2711453975484668
4360000, 4354922, 4360000, 4364668, 8000000, 8006608, 720000, 719927, 0.09, 0.08991661413303417,0.09265096329535982
4360000, 4357324, 4360000, 4360753, 8000000, 8006244, 720000, 719881, 0.09, 0.08991501463390375,0.09442818455138477
4360000, 4355504, 4360000, 4361257, 8000000, 8000428, 720000, 715600, 0.09, 0.08944523243346558,0.6164084072604603
4400000, 4400207, 4400000, 4404042, 8000000, 8011528, 800000, 801877, 0.1, 0.10009043596962716,-0.09043596962715617
4400000, 4395956, 4400000, 4398993, 8000000, 8015317, 800000, 801313, 0.1, 0.09997279718104694,0.02720281895306209
4400000, 4402107, 4400000, 4402107, 8000000, 8009750, 800000, 799551, 0.1, 0.09982224484383288,0.17775515616712256
4400000, 4399799, 4400000, 4400003, 8000000, 8009704, 800000, 800316, 0.1, 0.0999183378958479,0.08166210415209985
4400000, 4401063, 4400000, 4399840, 8000000, 8007928, 800000, 801446, 0.1, 0.10008161490247165,-0.08161490247164671
4545000, 4544234, 4545000, 4548324, 9000000, 9019621, 90000, 90243, 0.01, 0.010005210946661755,-0.052109466617544786
4545000, 4543902, 4545000, 4548980, 9000000, 9017409, 90000, 90605, 0.01, 0.010047894998385452,-0.4789499838545215
4545000, 4545212, 4545000, 4549531, 9000000, 9023830, 90000, 90274, 0.01, 0.010003968524429144,-0.03968524429144235
4545000, 4544129, 4545000, 4551134, 9000000, 9023978, 90000, 90044, 0.01, 0.009978339901613559,0.2166009838644109
4545000, 4544967, 4545000, 4549452, 9000000, 9019769, 90000, 89782, 0.01, 0.009953961959159366,0.46038040840634675
4590000, 4588473, 4590000, 4590204, 9000000, 9012111, 180000, 179878, 0.02, 0.019959683267105607,0.20158366447196527
4590000, 4588028, 4590000, 4593115, 9000000, 9021097, 180000, 180235, 0.02, 0.01997929176282011,0.10354118589945768
4590000, 4590061, 4590000, 4591275, 9000000, 9017041, 180000, 180141, 0.02, 0.019977889356872256,0.1105532156387215
4590000, 4590409, 4590000, 4592383, 9000000, 9019179, 180000, 179806, 0.02, 0.019936037619470243,0.3198119026487887
4590000, 4588669, 4590000, 4593419, 9000000, 9022796, 180000, 181414, 0.02, 0.020106198625750145,-0.5309931287507224
4635000, 4632500, 4635000, 4637670, 9000000, 9020654, 270000, 270266, 0.03, 0.029960806985521594,0.13064338159468153
4635000, 4631672, 4635000, 4640831, 9000000, 9026345, 270000, 270592, 0.03, 0.029978059882647682,0.07313372450772303
4635000, 4634177, 4635000, 4639122, 9000000, 9022648, 270000, 269484, 0.03, 0.029867606874252876,0.44131041915707514
4635000, 4632109, 4635000, 4634122, 9000000, 9016084, 270000, 268973, 0.03, 0.02983263675185167,0.5578774938277618
4635000, 4631390, 4635000, 4637104, 9000000, 9019990, 270000, 268206, 0.03, 0.029734711249961934,0.8842958334602178
4680000, 4678495, 4680000, 4684610, 9000000, 9013508, 360000, 360498, 0.04, 0.03999537860400002,0.011553489999947819
4680000, 4679045, 4680000, 4683248, 9000000, 9018515, 360000, 359841, 0.04, 0.03990028554067831,0.24928614830423135
4680000, 4677351, 4680000, 4679529, 9000000, 9005872, 360000, 358095, 0.04, 0.03976244056784149,0.5938985803962716
4680000, 4677295, 4680000, 4679054, 9000000, 9008512, 360000, 359574, 0.04, 0.03991499445752648,0.21251385618380886
4680000, 4678095, 4680000, 4681513, 9000000, 9018884, 360000, 360517, 0.04, 0.03997366477305686,0.06583806735785055
4725000, 4719011, 4725000, 4725741, 9000000, 9012331, 450000, 450459, 0.05, 0.04998252460694868,0.034950786102647124
4725000, 4725094, 4725000, 4725779, 9000000, 9021614, 450000, 449452, 0.05, 0.049819480275277474,0.36103944944505806
4725000, 4722563, 4725000, 4728132, 9000000, 9023017, 450000, 450904, 0.05, 0.0499727373973302,0.05452520533960614
4725000, 4721841, 4725000, 4725636, 9000000, 9019400, 450000, 451994, 0.05, 0.05011362103794667,-0.22724207589333578
4725000, 4722145, 4725000, 4727284, 9000000, 9024274, 450000, 449576, 0.05, 0.04981861334068064,0.3627733186387233
4770000, 4769647, 4770000, 4767888, 9000000, 9022352, 540000, 540889, 0.06, 0.05994995067090947,0.0834155484842151
4770000, 4770736, 4770000, 4771748, 9000000, 9014685, 540000, 541014, 0.06, 0.06001484056065415,-0.02473426775691697
4770000, 4765520, 4770000, 4767791, 9000000, 9005286, 540000, 541576, 0.06, 0.0601398966510952,-0.2331610851586651
4770000, 4768083, 4770000, 4773432, 9000000, 9025383, 540000, 543302, 0.06, 0.060197215777262184,-0.32869296210364296
4770000, 4770094, 4770000, 4771077, 9000000, 9015274, 540000, 541026, 0.06, 0.06001219144925974,-0.020319082099570323
4815000, 4812795, 4815000, 4813916, 9000000, 9006752, 630000, 627584, 0.07, 0.06967934497016505,0.4580786140499385
4815000, 4815913, 4815000, 4819693, 9000000, 9016673, 630000, 629734, 0.07, 0.06984108722365255,0.22701825192493671
4815000, 4808799, 4815000, 4813817, 9000000, 9007999, 630000, 629682, 0.07, 0.06990259909773157,0.13914414609776857
4815000, 4813499, 4815000, 4812219, 9000000, 9010347, 630000, 629532, 0.07, 0.06986767836735641,0.18903090377656423
4815000, 4817375, 4815000, 4815903, 9000000, 9011523, 630000, 630058, 0.07, 0.06991692980607286,0.11867170561020395
4860000, 4857396, 4860000, 4865633, 9000000, 9013875, 720000, 719268, 0.08, 0.07979575025959033,0.2553121755120846
4860000, 4856190, 4860000, 4862511, 9000000, 9007485, 720000, 717948, 0.08, 0.07970580457778055,0.3677442777743137
4860000, 4856727, 4860000, 4861688, 9000000, 9017999, 720000, 719731, 0.08, 0.07981050901532363,0.2368637308454609
4860000, 4856302, 4860000, 4860460, 9000000, 9009613, 720000, 719567, 0.08, 0.07986663353614498,0.16670807981877464
4860000, 4859171, 4860000, 4860825, 9000000, 9007925, 720000, 719392, 0.08, 0.07986220385842732,0.17224517696584965
4905000, 4903723, 4905000, 4906990, 9000000, 9012699, 810000, 810948, 0.09, 0.08997847848912419,0.023912789862011608
4905000, 4899582, 4905000, 4900409, 9000000, 8996075, 810000, 806010, 0.09, 0.08959577954178131,0.44913384246520227
4905000, 4901796, 4905000, 4903785, 9000000, 9011817, 810000, 812699, 0.09, 0.09018155133673915,-0.20172370748794718
4905000, 4903827, 4905000, 4905403, 9000000, 9014611, 810000, 810269, 0.09, 0.08988405020849306,0.1288331016743706
4950000, 4946988, 4950000, 4950651, 9000000, 9003016, 900000, 899136, 0.1, 0.09987063064178031,0.1293693582196942
4905000, 4902324, 4905000, 4906336, 9000000, 9016378, 810000, 810140, 0.09, 0.0898520697759632,0.1643669155964373
4950000, 4943309, 4950000, 4949549, 9000000, 9004480, 900000, 898799, 0.1, 0.09981697023373279,0.18302976626721756
4950000, 4949941, 4950000, 4952549, 9000000, 9025161, 900000, 903599, 0.1, 0.10012002144241315,-0.12002144241314572
4950000, 4947982, 4950000, 4951245, 9000000, 9015494, 900000, 902274, 0.1, 0.10008043831145289,-0.0804383114528795
4950000, 4944704, 4950000, 4951128, 9000000, 8998046, 900000, 899648, 0.1, 0.09998269217009245,0.01730782990755353
5050000, 5050736, 5050000, 5056190, 10000000, 10016029, 100000, 100084, 0.01, 0.00999243077816794,0.07569221832060338
5050000, 5049247, 5050000, 5056758, 10000000, 10021017, 100000, 99288, 0.01, 0.00990807476355075,0.9192523644925045
5050000, 5049424, 5050000, 5056290, 10000000, 10022920, 100000, 100377, 0.01, 0.010014753319496887,-0.14753319496886574
5050000, 5050169, 5050000, 5056502, 10000000, 10018996, 100000, 99052, 0.01, 0.009886515934847769,1.1348406515223133
5100000, 5098860, 5100000, 5105307, 10000000, 10013894, 200000, 199381, 0.02, 0.01991049582198421,0.44752089007895135
5050000, 5051736, 5050000, 5057829, 10000000, 10024349, 100000, 100038, 0.01, 0.009979591679714399,0.20408320285601397
5100000, 5099759, 5100000, 5104612, 10000000, 10010815, 200000, 200242, 0.02, 0.020002596865487176,-0.01298432743587763
5100000, 5098871, 5100000, 5104041, 10000000, 10018996, 200000, 200741, 0.02, 0.020036075997151237,-0.1803799857561829
5100000, 5101250, 5100000, 5104748, 10000000, 10020422, 200000, 200682, 0.02, 0.020027304496105094,-0.13652248052546667
5100000, 5102685, 5100000, 5103768, 10000000, 10016503, 200000, 201555, 0.02, 0.020122357630136024,-0.6117881506801162
5150000, 5148533, 5150000, 5152287, 10000000, 10015080, 300000, 301463, 0.03, 0.030100997082904937,-0.3366569430164612
5150000, 5149128, 5150000, 5156421, 10000000, 10025660, 300000, 300853, 0.03, 0.030008343131102566,-0.027810437008557454
5150000, 5149419, 5150000, 5152859, 10000000, 10018165, 300000, 301707, 0.03, 0.03011600910222304,-0.3866970074101426
5150000, 5150491, 5150000, 5150083, 10000000, 10012354, 300000, 299059, 0.03, 0.02986905628093677,0.43647906354410176
5150000, 5148720, 5150000, 5153011, 10000000, 10018165, 300000, 299939, 0.03, 0.029939523691363084,0.20158769545638305
5200000, 5195597, 5200000, 5202935, 10000000, 10027925, 400000, 400625, 0.04, 0.039950970727658644,0.12257318085339211
5200000, 5197623, 5200000, 5203091, 10000000, 10034019, 400000, 400424, 0.04, 0.03990671395083248,0.2332151229188055
5200000, 5198398, 5200000, 5202696, 10000000, 10022444, 400000, 399865, 0.04, 0.03989703432702036,0.2574141824491019
5200000, 5199269, 5200000, 5198518, 10000000, 10028999, 400000, 400512, 0.04, 0.03993541012789583,0.1614746802604261
5200000, 5198744, 5200000, 5201955, 10000000, 10018640, 400000, 400703, 0.04, 0.039995748969942714,0.010627575143216939
5250000, 5248256, 5250000, 5253453, 10000000, 10027448, 500000, 500236, 0.05, 0.04988675543501782,0.22648912996436898
5250000, 5245058, 5250000, 5249967, 10000000, 10027090, 500000, 502673, 0.05, 0.050131589893473015,-0.2631797869460245
5250000, 5247719, 5250000, 5255940, 10000000, 10027567, 500000, 501274, 0.05, 0.049989637285767115,0.020725428465775964
5250000, 5246876, 5250000, 5252033, 10000000, 10018521, 500000, 501433, 0.05, 0.05005061324985153,-0.10122649970305264
5250000, 5250113, 5250000, 5250284, 10000000, 10033062, 500000, 500602, 0.05, 0.049895245134079974,0.2095097318400574
5300000, 5299466, 5300000, 5301131, 10000000, 10030432, 600000, 602608, 0.06, 0.06007804404222938,-0.13007340371563175
5300000, 5298690, 5300000, 5301669, 10000000, 10024349, 600000, 599558, 0.06, 0.05981022762682588,0.316287288623524
5300000, 5299941, 5300000, 5307667, 10000000, 10027687, 600000, 602252, 0.06, 0.060058992908156104,-0.09832151359351107
5300000, 5293754, 5300000, 5305130, 10000000, 10046500, 600000, 603520, 0.06, 0.060072730629808016,-0.12121771634669709
5300000, 5298915, 5300000, 5301782, 10000000, 10024468, 600000, 602751, 0.06, 0.06012805685859166,-0.21342809765277407
5350000, 5351020, 5350000, 5353356, 10000000, 10019590, 700000, 698001, 0.07, 0.06966372750425101,0.4803892796414228
5350000, 5346472, 5350000, 5350161, 10000000, 10012236, 700000, 700370, 0.07, 0.06995145813155644,0.06934552634795174
5350000, 5347957, 5350000, 5352522, 10000000, 10022087, 700000, 701585, 0.07, 0.07000396725213691,-0.005667503052717412
5350000, 5345358, 5350000, 5355258, 10000000, 10031986, 700000, 702149, 0.07, 0.06999107524110314,0.012749655566956269
5400000, 5397517, 5400000, 5399538, 10000000, 10031866, 800000, 801432, 0.08, 0.0798886520385823,0.13918495177213386
5350000, 5344220, 5350000, 5354294, 10000000, 10033181, 700000, 700097, 0.07, 0.06977819965012805,0.31685764267422706
5400000, 5397793, 5400000, 5409697, 10000000, 10023039, 800000, 801358, 0.08, 0.0799516045188992,0.060494351376005895
5400000, 5397229, 5400000, 5401758, 10000000, 10020066, 800000, 800421, 0.08, 0.0798818759052622,0.1476551184222477
5400000, 5393783, 5400000, 5402310, 10000000, 10014250, 800000, 799272, 0.08, 0.07981354765830921,0.233065427113488
5450000, 5446464, 5450000, 5455289, 10000000, 10028164, 900000, 905110, 0.09, 0.09025686005224141,-0.2854000580460191
5400000, 5394647, 5400000, 5397386, 10000000, 10014724, 800000, 798658, 0.08, 0.07974847352417427,0.3144080947821599
5450000, 5448560, 5450000, 5454036, 10000000, 10025183, 900000, 901694, 0.09, 0.08994297326682539,0.06336303686067339
5450000, 5446424, 5450000, 5456004, 10000000, 10024230, 900000, 899404, 0.09, 0.08972307858024575,0.3076904663936052
5450000, 5447431, 5450000, 5455465, 10000000, 10011052, 900000, 901028, 0.09, 0.09000342401194172,-0.003804457713030285
5450000, 5453457, 5450000, 5458028, 10000000, 10034258, 900000, 902145, 0.09, 0.08990650727269842,0.10388080811286739
5500000, 5497998, 5500000, 5505689, 10000000, 10030910, 1000000, 1001374, 0.1, 0.09982886123719044,0.17113876280956675
5500000, 5499842, 5500000, 5502130, 10000000, 10027448, 1000000, 1002971, 0.1, 0.10002260082613232,-0.022600826132312957
5500000, 5500283, 5500000, 5501730, 10000000, 10021255, 1000000, 1002107, 0.1, 0.09999817265347066,0.0018273465293427993
5500000, 5500283, 5500000, 5501730, 10000000, 10021255, 1000000, 1002107, 0.1, 0.09999817265347066,0.0018273465293427993
5050000, 5050380, 5050000, 5055811, 10000000, 10017809, 100000, 100491, 0.01, 0.010031310576781123,-0.31310576781122534
5050000, 5050136, 5050000, 5058754, 10000000, 10023278, 100000, 99898, 0.01, 0.009966651198465041,0.3334880153495895
5500000, 5498892, 5500000, 5505054, 10000000, 10022206, 1000000, 1000897, 0.1, 0.09986795067722164,0.13204932277836867
5050000, 5051747, 5050000, 5056814, 10000000, 10019472, 100000, 100531, 0.01, 0.010033647462879351,-0.33647462879350665
5050000, 5049791, 5050000, 5056390, 10000000, 10025302, 100000, 100414, 0.01, 0.01001609962145693,-0.16099621456929641
5050000, 5049147, 5050000, 5055009, 10000000, 10016503, 100000, 99284, 0.01, 0.009912102941218902,0.8789705878109801
5100000, 5099793, 5100000, 5105558, 10000000, 10009396, 200000, 199998, 0.02, 0.01998107162677249,0.09464186613754658
5100000, 5098416, 5100000, 5104543, 10000000, 10018878, 200000, 200623, 0.02, 0.020024544385231435,-0.1227219261571745
5100000, 5100077, 5100000, 5107316, 10000000, 10023397, 200000, 199794, 0.02, 0.01993281193497011,0.3359403251494523
5100000, 5100942, 5100000, 5105444, 10000000, 10016978, 200000, 200288, 0.02, 0.019994883341139764,0.02558329430118328
5100000, 5100942, 5100000, 5105444, 10000000, 10016978, 200000, 200288, 0.02, 0.019994883341139764,0.02558329430118328
5150000, 5146694, 5150000, 5152404, 10000000, 10006914, 300000, 299197, 0.03, 0.029899052465690776,0.33649178103074134
5150000, 5150876, 5150000, 5154330, 10000000, 10024945, 300000, 302799, 0.03, 0.030204626099216706,-0.682086997389024
5150000, 5145915, 5150000, 5151284, 10000000, 10008686, 300000, 299296, 0.03, 0.029903645838342763,0.3211805388574537
5150000, 5148848, 5150000, 5153314, 10000000, 10018996, 300000, 299370, 0.03, 0.029880274046777615,0.3990865107412802
5150000, 5147823, 5150000, 5151051, 10000000, 10023516, 300000, 299615, 0.03, 0.02989126906614309,0.36243644618969934
5200000, 5200093, 5200000, 5200988, 10000000, 10027329, 400000, 399990, 0.04, 0.03988999643676166,0.27500890809585565
5200000, 5199245, 5200000, 5197814, 10000000, 10025779, 400000, 400494, 0.04, 0.039946507812244535,0.1337304693886654
5200000, 5200666, 5200000, 5202123, 10000000, 10033540, 400000, 401680, 0.04, 0.04003373691648623,-0.08434229121556669
5200000, 5195014, 5200000, 5205351, 10000000, 10025064, 400000, 402410, 0.04, 0.04014041499362843,-0.3510374840710699
5200000, 5192205, 5200000, 5203545, 10000000, 10020066, 400000, 400039, 0.04, 0.03992386660690894,0.1903334827276469
5250000, 5247987, 5250000, 5252449, 10000000, 10022563, 500000, 502600, 0.05, 0.05014693231015292,-0.29386462030583926
5250000, 5246718, 5250000, 5254862, 10000000, 10036174, 500000, 499438, 0.05, 0.04976382965730176,0.4723406853964912
5250000, 5245351, 5250000, 5255389, 10000000, 10035814, 500000, 503112, 0.05, 0.050131753572733743,-0.26350714546748144
5250000, 5247597, 5250000, 5254017, 10000000, 10042051, 500000, 502287, 0.05, 0.05001846427259421,-0.03692854518841382
5250000, 5248891, 5250000, 5255536, 10000000, 10025302, 500000, 502014, 0.05, 0.05007472763364417,-0.14945526728833702
5300000, 5300066, 5300000, 5300592, 10000000, 10023635, 600000, 602424, 0.06, 0.06010036844722241,-0.16728074537069224
5300000, 5297351, 5300000, 5301081, 10000000, 10035335, 600000, 600657, 0.06, 0.05985422448928562,0.24295918452395723
5300000, 5299979, 5300000, 5307780, 10000000, 10029596, 600000, 600833, 0.06, 0.059906096784555406,0.15650535907432012
5300000, 5297064, 5300000, 5304553, 10000000, 10017927, 600000, 600447, 0.06, 0.059937292316866154,0.10451280522307214
5300000, 5298289, 5300000, 5300016, 10000000, 10031030, 600000, 602209, 0.06, 0.06003462204270052,-0.057703404500869526
5350000, 5346305, 5350000, 5348508, 10000000, 10021136, 700000, 700803, 0.07, 0.0699325853070689,0.09630670418729019
5350000, 5348866, 5350000, 5356569, 10000000, 10045537, 700000, 703257, 0.07, 0.07000698651405646,-0.009980734366358109
5350000, 5349648, 5350000, 5352239, 10000000, 10044094, 700000, 702025, 0.07, 0.06989439387914367,0.1508658869376186
5350000, 5345947, 5350000, 5358139, 10000000, 10021731, 700000, 700525, 0.07, 0.06990067909836972,0.14188700232897755
5350000, 5351675, 5350000, 5354769, 10000000, 10047583, 700000, 703970, 0.07, 0.0700636330153125,-0.09090430758927823
5400000, 5398173, 5400000, 5401994, 10000000, 10011289, 800000, 796239, 0.08, 0.07953414246376658,0.5823219202917735
